id,skill,num_rel_jobs,main_city,city,state,latitude,longitude,population_2013,created_at,updated_at
202,C++,1,"Los Angeles, CA",Bell,California,34.052234,-118.243685,77593,0000-00-00 00:00:00,0000-00-00 00:00:00
203,C++,1,"Los Angeles, CA",Bellflower,California,34.052234,-118.243685,77593,0000-00-00 00:00:00,0000-00-00 00:00:00
204,C++,1,"Los Angeles, CA",Bell,California,34.052234,-118.243685,42889,0000-00-00 00:00:00,0000-00-00 00:00:00
205,C++,2,"Los Angeles, CA",Bell Gardens,California,34.052234,-118.243685,42889,0000-00-00 00:00:00,0000-00-00 00:00:00
206,MySQL,5,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
207,.NET,6,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
208,NoSQL,3,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
209,Javascript,10,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
210,Ruby,3,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
211,Python,6,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
212,Android,5,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
213,PHP,2,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
214,iOS,4,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
215,C++,11,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
216,Java,3,"San Jose, CA",Belmont,California,37.338208,-121.886329,26731,0000-00-00 00:00:00,0000-00-00 00:00:00
217,Java,1,"San Francisco, CA",Benicia,California,37.774929,-122.419416,27618,0000-00-00 00:00:00,0000-00-00 00:00:00
218,MySQL,1,"San Francisco, CA",Benicia,California,37.774929,-122.419416,27618,0000-00-00 00:00:00,0000-00-00 00:00:00
219,.NET,2,"San Francisco, CA",Benicia,California,37.774929,-122.419416,27618,0000-00-00 00:00:00,0000-00-00 00:00:00
220,Javascript,1,"San Francisco, CA",Benicia,California,37.774929,-122.419416,27618,0000-00-00 00:00:00,0000-00-00 00:00:00
221,C++,1,"San Francisco, CA",Benicia,California,37.774929,-122.419416,27618,0000-00-00 00:00:00,0000-00-00 00:00:00
222,Javascript,10,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
223,Java,7,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
224,MySQL,13,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
225,NoSQL,7,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
226,.NET,9,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
227,Ruby,5,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
228,Python,23,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
229,Android,4,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
230,PHP,11,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
231,iOS,4,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
232,C++,36,"San Francisco, CA",Berkeley,California,37.774929,-122.419416,116768,0000-00-00 00:00:00,0000-00-00 00:00:00
233,Ruby,1,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
234,.NET,10,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
235,C++,7,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
236,Javascript,18,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
237,MySQL,5,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
238,Java,5,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
239,NoSQL,2,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
240,Python,4,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
241,Android,5,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
242,PHP,11,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
243,iOS,11,"Los Angeles, CA",Beverly Hills,California,34.052234,-118.243685,34658,0000-00-00 00:00:00,0000-00-00 00:00:00
244,MySQL,2,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
245,PHP,2,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
246,iOS,1,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
247,Java,6,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
248,C++,6,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
249,Javascript,5,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
250,.NET,12,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
251,Python,1,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
252,Android,3,"Los Angeles, CA",Brea,California,34.052234,-118.243685,40963,0000-00-00 00:00:00,0000-00-00 00:00:00
253,MySQL,7,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
254,PHP,5,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
255,Ruby,3,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
256,Java,7,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
257,C++,6,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
258,NoSQL,3,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
259,Javascript,9,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
260,.NET,1,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
261,Python,4,"San Francisco, CA",Brisbane,California,37.774929,-122.419416,4443,0000-00-00 00:00:00,0000-00-00 00:00:00
262,PHP,2,"Los Angeles, CA",Buena Park,California,34.052234,-118.243685,82882,0000-00-00 00:00:00,0000-00-00 00:00:00
263,Java,6,"Los Angeles, CA",Buena Park,California,34.052234,-118.243685,82882,0000-00-00 00:00:00,0000-00-00 00:00:00
264,C++,5,"Los Angeles, CA",Buena Park,California,34.052234,-118.243685,82882,0000-00-00 00:00:00,0000-00-00 00:00:00
265,Javascript,7,"Los Angeles, CA",Buena Park,California,34.052234,-118.243685,82882,0000-00-00 00:00:00,0000-00-00 00:00:00
266,.NET,11,"Los Angeles, CA",Buena Park,California,34.052234,-118.243685,82882,0000-00-00 00:00:00,0000-00-00 00:00:00
267,iOS,23,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
268,PHP,17,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
269,MySQL,8,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
270,Ruby,13,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
271,Java,39,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
272,NoSQL,3,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
273,C++,42,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
274,Javascript,39,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
275,.NET,45,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
276,Android,18,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
277,Python,19,"Los Angeles, CA",Burbank,California,34.052234,-118.243685,104709,0000-00-00 00:00:00,0000-00-00 00:00:00
278,iOS,1,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
279,MySQL,4,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
280,Ruby,13,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
281,Java,14,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
282,Javascript,5,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
283,.NET,3,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
284,Android,1,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
285,C++,1,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
286,Python,13,"San Francisco, CA",Burlingame,California,37.774929,-122.419416,29892,0000-00-00 00:00:00,0000-00-00 00:00:00
287,PHP,3,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
288,iOS,2,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
289,MySQL,4,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
290,Ruby,3,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
291,Java,2,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
292,Javascript,12,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
293,.NET,7,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
294,Android,2,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
295,C++,7,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
296,Python,5,"Los Angeles, CA",Calabasas,California,34.052234,-118.243685,24153,0000-00-00 00:00:00,0000-00-00 00:00:00
297,Python,8,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
298,C++,8,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
299,PHP,9,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
300,iOS,7,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
301,MySQL,10,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
302,NoSQL,5,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
303,Ruby,9,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
304,Java,11,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
305,.NET,8,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
306,Android,9,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
307,Javascript,11,"San Jose, CA",Campbell,California,37.338208,-121.886329,40584,0000-00-00 00:00:00,0000-00-00 00:00:00
308,Android,1,"Los Angeles, CA",Carson,California,34.052234,-118.243685,92599,0000-00-00 00:00:00,0000-00-00 00:00:00
309,Javascript,1,"Los Angeles, CA",Carson,California,34.052234,-118.243685,92599,0000-00-00 00:00:00,0000-00-00 00:00:00
310,.NET,5,"Los Angeles, CA",Carson,California,34.052234,-118.243685,92599,0000-00-00 00:00:00,0000-00-00 00:00:00
311,C++,7,"Los Angeles, CA",Carson,California,34.052234,-118.243685,92599,0000-00-00 00:00:00,0000-00-00 00:00:00
312,PHP,2,"Los Angeles, CA",Carson,California,34.052234,-118.243685,92599,0000-00-00 00:00:00,0000-00-00 00:00:00
313,iOS,1,"Los Angeles, CA",Carson,California,34.052234,-118.243685,92599,0000-00-00 00:00:00,0000-00-00 00:00:00
314,MySQL,1,"Los Angeles, CA",Carson,California,34.052234,-118.243685,92599,0000-00-00 00:00:00,0000-00-00 00:00:00
315,Java,2,"Los Angeles, CA",Carson,California,34.052234,-118.243685,92599,0000-00-00 00:00:00,0000-00-00 00:00:00
316,C++,2,"Los Angeles, CA",Cerritos,California,34.052234,-118.243685,49707,0000-00-00 00:00:00,0000-00-00 00:00:00
317,Android,1,"Los Angeles, CA",Cerritos,California,34.052234,-118.243685,49707,0000-00-00 00:00:00,0000-00-00 00:00:00
318,Javascript,2,"Los Angeles, CA",Cerritos,California,34.052234,-118.243685,49707,0000-00-00 00:00:00,0000-00-00 00:00:00
319,Python,1,"Los Angeles, CA",Cerritos,California,34.052234,-118.243685,49707,0000-00-00 00:00:00,0000-00-00 00:00:00
320,.NET,3,"Los Angeles, CA",Cerritos,California,34.052234,-118.243685,49707,0000-00-00 00:00:00,0000-00-00 00:00:00
321,iOS,1,"Los Angeles, CA",Cerritos,California,34.052234,-118.243685,49707,0000-00-00 00:00:00,0000-00-00 00:00:00
322,MySQL,2,"Los Angeles, CA",Cerritos,California,34.052234,-118.243685,49707,0000-00-00 00:00:00,0000-00-00 00:00:00
323,Java,6,"Los Angeles, CA",Cerritos,California,34.052234,-118.243685,49707,0000-00-00 00:00:00,0000-00-00 00:00:00
324,Javascript,1,"San Diego, CA",Chula Vista,California,32.715738,-117.161084,256780,0000-00-00 00:00:00,0000-00-00 00:00:00
325,.NET,4,"San Diego, CA",Chula Vista,California,32.715738,-117.161084,256780,0000-00-00 00:00:00,0000-00-00 00:00:00
326,C++,14,"San Diego, CA",Chula Vista,California,32.715738,-117.161084,256780,0000-00-00 00:00:00,0000-00-00 00:00:00
327,Javascript,2,"Los Angeles, CA",Commerce,California,34.052234,-118.243685,12993,0000-00-00 00:00:00,0000-00-00 00:00:00
328,.NET,6,"Los Angeles, CA",Commerce,California,34.052234,-118.243685,12993,0000-00-00 00:00:00,0000-00-00 00:00:00
329,C++,2,"Los Angeles, CA",Commerce,California,34.052234,-118.243685,12993,0000-00-00 00:00:00,0000-00-00 00:00:00
330,.NET,2,"Los Angeles, CA",Compton,California,34.052234,-118.243685,97877,0000-00-00 00:00:00,0000-00-00 00:00:00
331,C++,7,"Los Angeles, CA",Compton,California,34.052234,-118.243685,97877,0000-00-00 00:00:00,0000-00-00 00:00:00
332,.NET,7,"San Francisco, CA",Concord,California,37.774929,-122.419416,125880,0000-00-00 00:00:00,0000-00-00 00:00:00
333,C++,10,"San Francisco, CA",Concord,California,37.774929,-122.419416,125880,0000-00-00 00:00:00,0000-00-00 00:00:00
334,C++,2,"San Diego, CA",Coronado,California,32.715738,-117.161084,23511,0000-00-00 00:00:00,0000-00-00 00:00:00
335,C++,2,"San Francisco, CA",Corte Madera,California,37.774929,-122.419416,9459,0000-00-00 00:00:00,0000-00-00 00:00:00
336,Android,1,"San Francisco, CA",Corte Madera,California,37.774929,-122.419416,9459,0000-00-00 00:00:00,0000-00-00 00:00:00
337,PHP,3,"San Francisco, CA",Corte Madera,California,37.774929,-122.419416,9459,0000-00-00 00:00:00,0000-00-00 00:00:00
338,iOS,1,"San Francisco, CA",Corte Madera,California,37.774929,-122.419416,9459,0000-00-00 00:00:00,0000-00-00 00:00:00
339,C++,3,"Los Angeles, CA",Covina,California,34.052234,-118.243685,48508,0000-00-00 00:00:00,0000-00-00 00:00:00
340,C++,1,"Los Angeles, CA",Cudahy,California,34.052234,-118.243685,24103,0000-00-00 00:00:00,0000-00-00 00:00:00
341,iOS,20,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
342,C++,33,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
343,Java,29,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
344,Python,28,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
345,MongoDB,1,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
346,Android,13,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
347,Javascript,36,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
348,PHP,17,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
349,.NET,26,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
350,NoSQL,8,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
351,Ruby,16,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
352,MySQL,20,"Los Angeles, CA",Culver City,California,34.052234,-118.243685,39428,0000-00-00 00:00:00,0000-00-00 00:00:00
353,iOS,19,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
354,C++,10,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
355,Java,31,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
356,Python,21,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
357,Android,9,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
358,Javascript,39,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
359,PHP,20,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
360,.NET,6,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
361,NoSQL,14,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
362,Ruby,17,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
363,MySQL,20,"San Jose, CA",Cupertino,California,37.338208,-121.886329,60189,0000-00-00 00:00:00,0000-00-00 00:00:00
364,iOS,2,"Los Angeles, CA",Cypress,California,34.052234,-118.243685,49087,0000-00-00 00:00:00,0000-00-00 00:00:00
365,C++,16,"Los Angeles, CA",Cypress,California,34.052234,-118.243685,49087,0000-00-00 00:00:00,0000-00-00 00:00:00
366,Java,7,"Los Angeles, CA",Cypress,California,34.052234,-118.243685,49087,0000-00-00 00:00:00,0000-00-00 00:00:00
367,Python,1,"Los Angeles, CA",Cypress,California,34.052234,-118.243685,49087,0000-00-00 00:00:00,0000-00-00 00:00:00
368,Android,2,"Los Angeles, CA",Cypress,California,34.052234,-118.243685,49087,0000-00-00 00:00:00,0000-00-00 00:00:00
369,Javascript,4,"Los Angeles, CA",Cypress,California,34.052234,-118.243685,49087,0000-00-00 00:00:00,0000-00-00 00:00:00
370,.NET,8,"Los Angeles, CA",Cypress,California,34.052234,-118.243685,49087,0000-00-00 00:00:00,0000-00-00 00:00:00
371,NoSQL,1,"Los Angeles, CA",Cypress,California,34.052234,-118.243685,49087,0000-00-00 00:00:00,0000-00-00 00:00:00
372,MySQL,1,"San Francisco, CA",Daly City,California,37.774929,-122.419416,104739,0000-00-00 00:00:00,0000-00-00 00:00:00
373,Java,3,"San Francisco, CA",Daly City,California,37.774929,-122.419416,104739,0000-00-00 00:00:00,0000-00-00 00:00:00
374,C++,4,"San Francisco, CA",Daly City,California,37.774929,-122.419416,104739,0000-00-00 00:00:00,0000-00-00 00:00:00
375,Javascript,4,"San Francisco, CA",Daly City,California,37.774929,-122.419416,104739,0000-00-00 00:00:00,0000-00-00 00:00:00
376,PHP,2,"San Francisco, CA",Daly City,California,37.774929,-122.419416,104739,0000-00-00 00:00:00,0000-00-00 00:00:00
377,.NET,2,"San Francisco, CA",Daly City,California,37.774929,-122.419416,104739,0000-00-00 00:00:00,0000-00-00 00:00:00
378,Javascript,1,"San Francisco, CA",Danville,California,37.774929,-122.419416,43341,0000-00-00 00:00:00,0000-00-00 00:00:00
379,.NET,1,"San Francisco, CA",Danville,California,37.774929,-122.419416,43341,0000-00-00 00:00:00,0000-00-00 00:00:00
380,Ruby,2,"San Diego, CA",Del Mar,California,32.715738,-117.161084,4278,0000-00-00 00:00:00,0000-00-00 00:00:00
381,C++,2,"San Diego, CA",Del Mar,California,32.715738,-117.161084,4278,0000-00-00 00:00:00,0000-00-00 00:00:00
382,Javascript,1,"San Diego, CA",Del Mar,California,32.715738,-117.161084,4278,0000-00-00 00:00:00,0000-00-00 00:00:00
383,.NET,3,"Los Angeles, CA",Diamond Bar,California,34.052234,-118.243685,56449,0000-00-00 00:00:00,0000-00-00 00:00:00
384,Ruby,1,"Los Angeles, CA",Diamond Bar,California,34.052234,-118.243685,56449,0000-00-00 00:00:00,0000-00-00 00:00:00
385,MySQL,2,"Los Angeles, CA",Diamond Bar,California,34.052234,-118.243685,56449,0000-00-00 00:00:00,0000-00-00 00:00:00
386,Python,1,"Los Angeles, CA",Diamond Bar,California,34.052234,-118.243685,56449,0000-00-00 00:00:00,0000-00-00 00:00:00
387,Java,3,"Los Angeles, CA",Diamond Bar,California,34.052234,-118.243685,56449,0000-00-00 00:00:00,0000-00-00 00:00:00
388,C++,3,"Los Angeles, CA",Diamond Bar,California,34.052234,-118.243685,56449,0000-00-00 00:00:00,0000-00-00 00:00:00
389,Javascript,1,"Los Angeles, CA",Diamond Bar,California,34.052234,-118.243685,56449,0000-00-00 00:00:00,0000-00-00 00:00:00
390,iOS,1,"Los Angeles, CA",Downey,California,34.052234,-118.243685,113242,0000-00-00 00:00:00,0000-00-00 00:00:00
391,PHP,2,"Los Angeles, CA",Downey,California,34.052234,-118.243685,113242,0000-00-00 00:00:00,0000-00-00 00:00:00
392,.NET,9,"Los Angeles, CA",Downey,California,34.052234,-118.243685,113242,0000-00-00 00:00:00,0000-00-00 00:00:00
393,MySQL,1,"Los Angeles, CA",Downey,California,34.052234,-118.243685,113242,0000-00-00 00:00:00,0000-00-00 00:00:00
394,Android,1,"Los Angeles, CA",Downey,California,34.052234,-118.243685,113242,0000-00-00 00:00:00,0000-00-00 00:00:00
395,Java,10,"Los Angeles, CA",Downey,California,34.052234,-118.243685,113242,0000-00-00 00:00:00,0000-00-00 00:00:00
396,C++,7,"Los Angeles, CA",Downey,California,34.052234,-118.243685,113242,0000-00-00 00:00:00,0000-00-00 00:00:00
397,Javascript,6,"Los Angeles, CA",Downey,California,34.052234,-118.243685,113242,0000-00-00 00:00:00,0000-00-00 00:00:00
398,MySQL,2,"Los Angeles, CA",Duarte,California,34.052234,-118.243685,21724,0000-00-00 00:00:00,0000-00-00 00:00:00
399,PHP,2,"Los Angeles, CA",Duarte,California,34.052234,-118.243685,21724,0000-00-00 00:00:00,0000-00-00 00:00:00
400,Python,3,"Los Angeles, CA",Duarte,California,34.052234,-118.243685,21724,0000-00-00 00:00:00,0000-00-00 00:00:00
401,C++,3,"Los Angeles, CA",Duarte,California,34.052234,-118.243685,21724,0000-00-00 00:00:00,0000-00-00 00:00:00
402,C++,1,"San Jose, CA",East Palo Alto,California,37.338208,-121.886329,29143,0000-00-00 00:00:00,0000-00-00 00:00:00
403,iOS,1,"San Jose, CA",East Palo Alto,California,37.338208,-121.886329,29143,0000-00-00 00:00:00,0000-00-00 00:00:00
404,C++,10,"San Diego, CA",El Cajon,California,32.715738,-117.161084,102211,0000-00-00 00:00:00,0000-00-00 00:00:00
405,.NET,4,"San Diego, CA",El Cajon,California,32.715738,-117.161084,102211,0000-00-00 00:00:00,0000-00-00 00:00:00
406,C++,1,"San Francisco, CA",El Cerrito,California,37.774929,-122.419416,24316,0000-00-00 00:00:00,0000-00-00 00:00:00
407,C++,2,"Los Angeles, CA",El Monte,California,34.052234,-118.243685,115708,0000-00-00 00:00:00,0000-00-00 00:00:00
408,Javascript,1,"Los Angeles, CA",El Monte,California,34.052234,-118.243685,115708,0000-00-00 00:00:00,0000-00-00 00:00:00
409,.NET,4,"Los Angeles, CA",El Monte,California,34.052234,-118.243685,115708,0000-00-00 00:00:00,0000-00-00 00:00:00
410,NoSQL,15,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
411,C++,43,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
412,Javascript,66,"Los Angeles, CA",El Segundo,California,34.052234,-118.243685,16924,0000-00-00 00:00:00,0000-00-00 00:00:00
